0.29825,0,0.10444,0.095711,0.038021,0.033632,0.10315,0.10126,0.086511,0.12058,0.018455,0.25193,0.072058,0,0.081396,0.069243,0.092361,0.087503,0.072354,0.088713,0.086532,0.097914,0.29878,0.10828,0.089665,0,0.052724,0.03381,0.11384,0.07977,0.093532,0.10477,0.024826,0.0068982,0.03165,0.033389,0.020182,0,0.59123,0.017682,0.026976,0.030142,0.015802,0.22605,0.048944,0.007674,0.011681,0.010407,0.02255,0,0.060297,0.012129,0.046239,0.0064246,0.77365,0.31367,0.1208,0.090597,0.09143,0.077887,0.030157,0,0.10394,0.11267,0.025539,0.033316,0.25655,0.085344,0.086732,0.09859,0.08356,0.015204,0.093236,0,0.090143,0.079752,0.11088,0.26866,0.085522,0.091093,0.098965,0.0622,0.059168,0.068508,0.083994,0,0.082845,0.099044,0.40131,0.089507,0.1112,0.10692,0.012909,0.0161,0.024092,0.098945,0.11719,0,0.02183,0.25284,0.12097,0.089447,0.095276,0.0059915,0.0087638,0.090359,0.090199,0.11643,0.12972,0
0.29057,0,0.10495,0.094682,0.045708,0.044321,0.097659,0.10012,0.086119,0.11182,0.024045,0.067104,0.042976,0,0.048859,0.14315,0.21125,0.062673,0.054548,0.076306,0.047664,0.24547,0.28281,0.10403,0.084546,0,0.060801,0.041249,0.11961,0.081195,0.096706,0.09972,0.029343,0.0013437,0.0093948,0.0099228,0.0034474,0,0.90901,0.0050526,0.0058182,0.0066351,0.0028326,0.046543,0.033745,0.0047848,0.0076183,0.0071814,0.0038619,0,0.036454,0.0092017,0.031106,0.0031807,0.86287,0.29042,0.12705,0.083273,0.091826,0.088853,0.039063,0,0.10375,0.11296,0.021349,0.04145,0.24548,0.081381,0.081829,0.094641,0.09656,0.018043,0.087964,0,0.084108,0.080859,0.12914,0.25609,0.07404,0.076197,0.094317,0.075195,0.075134,0.061973,0.081783,0,0.074191,0.13108,0.38171,0.095534,0.10835,0.10573,0.015957,0.020276,0.022152,0.10388,0.11831,0,0.028103,0.35292,0.11402,0.022752,0.094363,0.0034646,0.006482,0.090664,0.080302,0.10512,0.12991,0
0.3535,0,0.097368,0.10929,0.051121,0.041435,0.015561,0.096172,0.11622,0.10196,0.01737,0.023402,0.028939,0,0.030977,0.071422,0.050788,0.049526,0.025392,0.081102,0.035321,0.60313,0.32597,0.091407,0.072351,0,0.065194,0.034989,0.11046,0.057037,0.11525,0.096348,0.030999,0.0013445,0.0099778,0.011459,0.0049229,0,0.88836,0.0084879,0.0063351,0.009526,0.0054711,0.054113,0.038533,0.004693,0.0070632,0.0037947,0.0029041,0,0.041412,0.010213,0.037626,0.0008706,0.85289,0.61356,0.017642,0.040505,0.010948,0.024774,0.0086209,0,0.10103,0.15185,0.022867,0.0081987,0.17586,0.073968,0.058453,0.096901,0.021756,0.0024805,0.079219,0,0.35779,0.11263,0.020944,0.52314,0.073569,0.035963,0.096746,0.025106,0.030601,0.073502,0.035126,0,0.071308,0.034943,0.41902,0.083653,0.019785,0.10789,0.011877,0.025019,0.022735,0.086224,0.18523,0,0.038555,0.81719,0.018973,0.0052477,0.023552,0.002769,0.0060403,0.01769,0.016022,0.051036,0.041479,0
0.33913,0,0.094033,0.1068,0.048287,0.045519,0.015344,0.093466,0.13797,0.10261,0.016837,0.027713,0.023101,0,0.034478,0.078056,0.060784,0.046799,0.0087891,0.012869,0.027907,0.6795,0.30979,0.093014,0.073815,0,0.056866,0.033428,0.10982,0.05847,0.13491,0.095895,0.033994,0.0013513,0.0095183,0.010921,0.0045787,0,0.87757,0.0097518,0.0065661,0.010474,0.0067691,0.062503,0.035079,0.0033979,0.00646,0.002911,0.0034627,0,0.038622,0.010846,0.037894,0.00038902,0.86094,0.19386,0.019032,0.022795,0.012299,0.012145,0.0042399,0,0.23462,0.47101,0.026662,0.0033347,0.028308,0.034516,0.026905,0.049017,0.0072484,0.0016255,0.03506,0,0.74433,0.068798,0.0041889,0.59734,0.073961,0.038283,0.089711,0.027551,0.033733,0.023002,0.0052313,0,0.071775,0.039418,0.3859,0.086815,0.017931,0.10409,0.011525,0.025159,0.021963,0.08696,0.2195,0,0.040163,0.86956,0.012932,0.002561,0.02304,0.003479,0.0059062,0.013026,0.0072366,0.021029,0.04123,0
0.31806,0,0.09081,0.10382,0.044873,0.044896,0.017416,0.104,0.16413,0.096608,0.015386,0.026595,0.023113,0,0.033625,0.081981,0.061072,0.048151,0.010629,0.01306,0.031039,0.67074,0.28576,0.089539,0.071868,0,0.054953,0.031284,0.11623,0.067598,0.15837,0.091328,0.033074,0.0011328,0.0072542,0.012918,0.0047709,0,0.87524,0.0097142,0.0079705,0.010704,0.0067974,0.063494,0.037875,0.0030709,0.0059111,0.0022611,0.0038188,0,0.038261,0.010503,0.045807,0.00025083,0.85224,0.1726,0.016751,0.021597,0.013035,0.013587,0.0038829,0,0.2376,0.49326,0.024014,0.0036663,0.021661,0.026749,0.022387,0.040756,0.0053807,0.00081118,0.033097,0,0.78484,0.061338,0.0029823,0.66499,0.06777,0.03961,0.078314,0.031316,0.035307,0.019795,0.0030317,0,0.018803,0.041062,0.097156,0.070887,0.008323,0.091467,0.0055535,0.011748,0.039089,0.16549,0.49692,0,0.01336,0.85965,0.013872,0.0016533,0.023552,0.0043836,0.0064488,0.014261,0.010004,0.025006,0.041165,0
0.31047,0,0.08634,0.10332,0.043021,0.041347,0.017306,0.12585,0.16136,0.096463,0.014522,0.028057,0.024041,0,0.030346,0.08085,0.065667,0.048024,0.010785,0.014505,0.029649,0.66808,0.27291,0.094045,0.0694,0,0.058579,0.029882,0.11891,0.083186,0.15364,0.08885,0.030601,0.00078553,0.0079225,0.011972,0.0052958,0,0.87037,0.011039,0.008195,0.012069,0.0069688,0.065387,0.038216,0.0027671,0.0073795,0.0017498,0.0040248,0,0.038196,0.011951,0.046742,0.00025216,0.84872,0.16797,0.014697,0.022151,0.015823,0.012752,0.0037369,0,0.26859,0.46336,0.025968,0.0049535,0.02476,0.026104,0.026941,0.041657,0.0070238,0.0012542,0.032349,0,0.8129,0.024514,0.0024951,0.67088,0.065373,0.041485,0.07935,0.027638,0.035004,0.021555,0.0068869,0,0.011391,0.040434,0.03767,0.056691,0.0048868,0.066716,0.0027677,0.0048823,0.044031,0.57135,0.20501,0,0.0059958,0.86039,0.013493,0.001496,0.023123,0.0055528,0.0068315,0.014953,0.010612,0.024778,0.038775,0
0.28656,0,0.080227,0.091972,0.041683,0.034291,0.020191,0.14646,0.17729,0.10729,0.014025,0.028944,0.023537,0,0.028605,0.083495,0.069773,0.054934,0.011317,0.015207,0.031,0.65319,0.056073,0.085524,0.035356,0,0.027555,0.015196,0.17188,0.16095,0.28435,0.15278,0.01034,0.00079688,0.0074507,0.013229,0.0049029,0,0.86497,0.014172,0.0094193,0.014005,0.0085008,0.062557,0.033014,0.0035351,0.00633,0.0022001,0.0033424,0,0.046021,0.011118,0.054292,0.00026022,0.83989,0.127,0.0092658,0.016493,0.017081,0.011267,0.0037453,0,0.29119,0.48906,0.030396,0.0044981,0.015702,0.016917,0.017158,0.030134,0.0052548,0.0010645,0.032547,0,0.87497,0.0042244,0.0020308,0.76472,0.052192,0.039588,0.015997,0.024014,0.038052,0.014814,0.004616,0,0.0036661,0.042343,0.0048842,0.018966,0.0013791,0.022496,0.00070594,0.0012032,0.024547,0.88674,0.038041,0,0.0010372,0.82823,0.015219,0.0022141,0.024896,0.0053884,0.0062428,0.017246,0.014764,0.030772,0.055024,0
0.26354,0,0.076978,0.091841,0.039751,0.039487,0.019055,0.16817,0.16444,0.12312,0.013621,0.030852,0.026192,0,0.028497,0.086581,0.068396,0.054769,0.010605,0.014427,0.030015,0.64967,0.015251,0.071039,0.013383,0,0.0082081,0.0042351,0.14755,0.35852,0.074876,0.30339,0.0035566,0.00068236,0.0048372,0.011394,0.0016481,0,0.90142,0.0043992,0.0016675,0.0017991,0.0026746,0.069479,0.040328,0.0027966,0.0082555,0.0015088,0.0028765,0,0.019186,0.0033969,0.011826,0.00016598,0.90966,0.12328,0.0092281,0.013967,0.015225,0.010651,0.0029572,0,0.36613,0.42205,0.032394,0.0041176,0.023322,0.018112,0.022556,0.0082398,0.0072062,0.0014521,0.031114,0,0.88126,0.0033367,0.0033977,0.7354,0.052192,0.04312,0.0077271,0.02889,0.049003,0.015325,0.010472,0,0.0065205,0.051356,0.0039986,0.015313,0.001424,0.014846,0.00072842,0.0012396,0.018001,0.91693,0.026449,0,0.0010746,0.93976,0.01218,0.0010622,0.0084302,0.0019354,0.0024127,0.0084343,0.0034721,0.0053212,0.016993,0
0.04859,0,0.029884,0.13655,0.011058,0.010013,0.028353,0.26403,0.27725,0.191,0.0032657,0.030132,0.025966,0,0.030598,0.088808,0.072713,0.054504,0.0097312,0.015879,0.033706,0.63796,0.012275,0.065529,0.012112,0,0.0080485,0.0033899,0.14888,0.36489,0.075288,0.30692,0.0026694,0.0005543,0.0043928,0.010666,0.0016881,0,0.90509,0.0049398,0.0014305,0.0018218,0.0022807,0.067133,0.04192,0.0026112,0.0078873,0.0019032,0.0022889,0,0.025361,0.0052744,0.0143,0.00019056,0.89826,0.11186,0.0083146,0.013093,0.014652,0.01017,0.0030527,0,0.36738,0.43528,0.032579,0.0036285,0.01101,0.011201,0.011961,0.0062799,0.0035482,0.0008823,0.027046,0,0.92359,0.0026092,0.0018758,0.78326,0.01021,0.043042,0.0054069,0.028942,0.05146,0.012939,0.0046356,0,0.0040722,0.05603,0.0037058,0.012723,0.0013028,0.015517,0.00069107,0.0009096,0.016742,0.9237,0.023775,0,0.00093592,0.93066,0.014273,0.0011198,0.0094151,0.0023926,0.0034457,0.0097738,0.0040231,0.0060705,0.01883,0
0.0084977,0,0.010321,0.17717,0.002584,0.0022967,0.024175,0.42754,0.052329,0.29411,0.00097359,0.029534,0.027,0,0.030072,0.086011,0.074681,0.054177,0.010208,0.016055,0.036739,0.63552,0.010558,0.059926,0.011532,0,0.0083296,0.0025411,0.13104,0.39,0.062271,0.32205,0.0017442,0.00049177,0.00336,0.011558,0.0014601,0,0.90782,0.0045575,0.0012993,0.0016553,0.0020325,0.065764,0.040725,0.0028441,0.0079068,0.0018015,0.0018754,0,0.027931,0.0057353,0.01302,0.00022167,0.89794,0.10639,0.0077712,0.013317,0.013618,0.011061,0.0028395,0,0.38662,0.42099,0.034247,0.0031436,0.013201,0.0020379,0.013272,0.0054409,0.0044901,0.00096124,0.031379,0,0.92562,0.0016148,0.0019808,0.7872,0.0035347,0.043726,0.0058285,0.027796,0.051452,0.013061,0.0059271,0,0.0049259,0.056546,0.002187,0.0098932,0.00095532,0.014872,0.00051766,0.00076901,0.015349,0.93951,0.015243,0,0.00070334,0.92669,0.016173,0.0013009,0.0090394,0.0031239,0.0032911,0.0094064,0.003389,0.006298,0.021293,0
0.0023731,0,0.0040599,0.16799,0.0010525,0.00087665,0.0078689,0.11431,0.013953,0.6871,0.00041528,0.029303,0.029034,0,0.031371,0.082312,0.072845,0.052452,0.010257,0.016491,0.038198,0.63774,0.010143,0.057249,0.010244,0,0.0064265,0.002248,0.11788,0.34058,0.054742,0.39904,0.0014506,0.00047648,0.0029927,0.010256,0.001766,0,0.90946,0.0052537,0.0013978,0.0018139,0.0018215,0.064762,0.045331,0.0032234,0.0096984,0.0019972,0.0014198,0,0.027039,0.0060973,0.012157,0.00021513,0.89282,0.10191,0.0070396,0.014483,0.01411,0.012575,0.0023791,0,0.38244,0.42335,0.038478,0.0032254,0.012531,0.0011341,0.01411,0.0064377,0.0048328,0.0012264,0.033301,0,0.9211,0.0029982,0.0023261,0.79114,0.0025957,0.040746,0.0047658,0.026238,0.05199,0.012159,0.006423,0,0.0059733,0.057969,0.0032016,0.0029877,0.0010465,0.011821,0.00060641,0.0006765,0.015688,0.94595,0.017198,0,0.00082784,0.92618,0.016529,0.0011904,0.0088176,0.0036539,0.0027486,0.010181,0.0025789,0.006953,0.021163,0
0.002,0,0.0090877,0.012083,0.0019535,0.0018104,0.007829,0.12869,0.017529,0.81745,0.0015664,0.044349,0.0085327,0,0.0097106,0.012184,0.092739,0.0035756,0.0016993,0.023324,0.0068138,0.79707,0.0091365,0.43122,0.0093584,0,0.003324,0.0013837,0.0096582,0.21632,0.040509,0.27833,0.00075877,0.00024661,0.0045584,0.010446,0.0012862,0,0.90308,0.0059357,0.0024266,0.001173,0.00057671,0.070269,0.051274,0.00040829,0.010607,0.00043275,0.00085448,0,0.0077365,0.00047164,0.00063458,8.5971e-05,0.9275,0.0228,0.0017526,0.0016003,0.0050617,0.0036931,0.00051515,0,0.083431,0.86986,0.010336,0.00094701,0.015973,0.0025355,0.0026249,0.0013757,0.0012765,0.00086934,0.013396,0,0.95797,0.0030401,0.00094281,0.94785,0.0019398,0.0063958,0.00037363,0.0095354,0.014992,0.00055391,0.0013029,0,0.0017643,0.015289,0.0035616,0.0095435,0.0014116,0.0021644,0.00034433,0.0017597,0.011272,0.95423,0.01473,0,0.00097857,0.98821,0.001745,0.00013107,0.00070334,0.00063627,0.00098759,0.0010281,0.0005459,0.0036964,0.0023181,0
0.001891,0,0.0082302,0.020111,0.0016392,0.0020697,0.0061428,0.123,0.016258,0.81875,0.0019032,0.04285,0.0086798,0,0.0095947,0.011515,0.093017,0.0025587,0.0019265,0.024693,0.006623,0.79854,0.013713,0.07854,0.014869,0,0.0064764,0.0027797,0.016702,0.34911,0.066024,0.45051,0.0012807,0.0002494,0.0043676,0.012663,0.0020673,0,0.90195,0.0053232,0.0020655,0.00099827,0.00046163,0.06985,0.051874,0.00043893,0.010206,0.00049439,0.00076942,0,0.0076259,0.00055446,0.00046916,8.5654e-05,0.92748,0.023352,0.00151,0.0014641,0.0045594,0.0028211,0.00050877,0,0.082551,0.87043,0.011588,0.0012134,0.017423,0.0011408,0.0028035,0.0013454,0.0012764,0.00084337,0.012177,0,0.95797,0.0041824,0.00083937,0.94837,0.0013628,0.007204,0.00047321,0.0089869,0.014921,0.00064993,0.0021104,0,0.0017356,0.014191,0.00394,0.0065289,0.0017394,0.0023279,0.00029439,0.0017193,0.011595,0.95672,0.014276,0,0.00086126,0.98807,0.0014952,0.00011199,0.00063925,0.00070967,0.00084652,0.00092389,0.0004434,0.0040992,0.0026592,0
0.0015512,0,0.0072844,0.017984,0.0012962,0.0014714,0.0070025,0.14216,0.025944,0.79335,0.001956,0.045983,0.0021196,0,0.0041813,0.0022271,0.010852,0.0016724,0.00061163,0.024825,0.00054869,0.90698,0.023213,0.044348,0.0029106,0,0.001909,0.0018774,0.029488,0.66328,0.13499,0.096054,0.0019294,8.6434e-05,0.001606,0.0013751,0.00043943,0,0.91603,0.00037584,0.00089297,0.00048144,0.00020641,0.078506,0.045507,0.00035561,0.0019582,0.00037692,0.00035828,0,0.001051,0.00060727,0.00041814,6.3249e-05,0.9493,0.023068,0.00088262,0.0008788,0.0032563,0.0012409,0.0005348,0,0.082476,0.87669,0.0090068,0.0019664,0.016889,0.00078524,0.0013932,0.0017424,0.00034873,0.00051864,0.011164,0,0.96451,0.0021282,0.00052207,0.9758,0.0010214,0.0010551,0.00032533,0.0016173,0.0020172,0.00029445,0.0020866,0,0.001062,0.014717,0.0036238,0.0060648,0.00045441,0.0042923,0.00025297,0.00082389,0.010649,0.958,0.013336,0,0.0025032,0.994,0.0004196,6.5249e-05,0.00033498,0.00026311,0.00024183,0.00029267,0.00026437,0.0034117,0.00070347,0
0.0048622,0,0.023894,0.04794,0.0041364,0.0062486,0.027005,0.48494,0.079469,0.31403,0.0074719,0.041092,0.0013519,0,0.0032021,0.0015634,0.011995,0.0012182,0.00054098,0.026684,0.0004131,0.91194,0.0023205,0.043311,0.00082174,0,0.00051821,0.00045385,0.0065666,0.82523,0.017622,0.10268,0.00048061,8.3516e-05,0.0021529,0.0015376,0.00050051,0,0.91915,0.00030577,0.00074057,0.00045738,0.00021721,0.074852,0.043675,0.00026598,0.0022117,0.00032164,0.00027787,0,0.00093427,0.0005647,0.00031928,5.6542e-05,0.95137,0.024399,0.00078572,0.001067,0.0022409,0.0011115,0.00044787,0,0.084328,0.87625,0.0074834,0.0018918,0.020361,0.0013146,0.0015035,0.0002914,0.00040801,0.00037163,0.01307,0,0.96087,0.0013793,0.00042901,0.97463,0.0023673,0.0012019,0.00020793,0.0027202,0.0017406,0.00044192,0.001992,0,0.0013578,0.013342,0.0028394,0.022331,0.00038825,0.0041503,0.0002363,0.00083894,0.0083355,0.94823,0.0092089,0,0.0034435,0.99493,0.00037158,6.0875e-05,0.0003328,0.00021801,0.00021112,0.00024224,0.00024285,0.0028084,0.00058381,0
